task_id,config_id,alpha,beta,gamma,delta,lr,sigma,epochs,use_scheduler,ari,nmi,score,time
3,8289,0.04,0.008,0.75,0.15,0.00011,0.6,250,False,0.7094,0.6013,0.6661,6.86
3,8290,0.04,0.008,0.75,0.15,0.00011,0.6,250,True,0.5531,0.4993,0.5315,7.13
3,8291,0.04,0.008,0.75,0.15,0.00012,0.4,250,False,0.6318,0.5395,0.5949,6.29
3,8292,0.04,0.008,0.75,0.15,0.00012,0.4,250,True,0.6140,0.5302,0.5805,7.13
3,8293,0.04,0.008,0.75,0.15,0.00012,0.45,250,False,0.5574,0.5150,0.5405,7.13
3,8294,0.04,0.008,0.75,0.15,0.00012,0.45,250,True,0.3400,0.5152,0.4101,7.13
3,8295,0.04,0.008,0.75,0.15,0.00012,0.5,250,False,0.6142,0.5532,0.5898,6.86
3,8296,0.04,0.008,0.75,0.15,0.00012,0.5,250,True,0.6160,0.5518,0.5903,6.29
3,8297,0.04,0.008,0.75,0.15,0.00012,0.55,250,False,0.5923,0.5685,0.5828,5.72
3,8298,0.04,0.008,0.75,0.15,0.00012,0.55,250,True,0.6078,0.5342,0.5784,5.71
3,8299,0.04,0.008,0.75,0.15,0.00012,0.6,250,False,0.6313,0.5620,0.6036,7.13
3,8300,0.04,0.008,0.75,0.15,0.00012,0.6,250,True,0.5458,0.5187,0.5350,5.71
3,8301,0.04,0.008,0.75,0.18,8e-05,0.4,250,False,0.4119,0.5001,0.4472,7.13
3,8302,0.04,0.008,0.75,0.18,8e-05,0.4,250,True,0.5632,0.5414,0.5545,6.86
3,8303,0.04,0.008,0.75,0.18,8e-05,0.45,250,False,0.6315,0.6036,0.6203,7.13
3,8304,0.04,0.008,0.75,0.18,8e-05,0.45,250,True,0.5465,0.5552,0.5500,5.14
3,8305,0.04,0.008,0.75,0.18,8e-05,0.5,250,False,0.6190,0.5952,0.6094,7.13
3,8306,0.04,0.008,0.75,0.18,8e-05,0.5,250,True,0.7185,0.6459,0.6895,6.28
3,8307,0.04,0.008,0.75,0.18,8e-05,0.55,250,False,0.6365,0.5539,0.6035,6.29
3,8308,0.04,0.008,0.75,0.18,8e-05,0.55,250,True,0.7055,0.6250,0.6733,7.14
3,8309,0.04,0.008,0.75,0.18,8e-05,0.6,250,False,0.5439,0.5103,0.5305,7.14
3,8310,0.04,0.008,0.75,0.18,8e-05,0.6,250,True,0.6672,0.5733,0.6296,6.86
3,8311,0.04,0.008,0.75,0.18,9e-05,0.4,250,False,0.7178,0.6342,0.6844,5.71
3,8312,0.04,0.008,0.75,0.18,9e-05,0.4,250,True,0.6041,0.6147,0.6083,7.13
3,8313,0.04,0.008,0.75,0.18,9e-05,0.45,250,False,0.5632,0.5582,0.5612,7.13
3,8314,0.04,0.008,0.75,0.18,9e-05,0.45,250,True,0.6158,0.5933,0.6068,7.13
3,8315,0.04,0.008,0.75,0.18,9e-05,0.5,250,False,0.6569,0.5885,0.6296,7.13
3,8316,0.04,0.008,0.75,0.18,9e-05,0.5,250,True,0.6202,0.5607,0.5964,7.13
3,8317,0.04,0.008,0.75,0.18,9e-05,0.55,250,False,0.6044,0.5672,0.5895,7.13
3,8318,0.04,0.008,0.75,0.18,9e-05,0.55,250,True,0.6848,0.6056,0.6531,7.14
3,8319,0.04,0.008,0.75,0.18,9e-05,0.6,250,False,0.4920,0.5033,0.4965,6.29
3,8320,0.04,0.008,0.75,0.18,9e-05,0.6,250,True,0.6724,0.5537,0.6249,7.13
3,8321,0.04,0.008,0.75,0.18,0.0001,0.4,250,False,0.5954,0.5782,0.5885,5.71
3,8322,0.04,0.008,0.75,0.18,0.0001,0.4,250,True,0.5969,0.5354,0.5723,7.13
3,8323,0.04,0.008,0.75,0.18,0.0001,0.45,250,False,0.6547,0.6087,0.6363,6.29
3,8324,0.04,0.008,0.75,0.18,0.0001,0.45,250,True,0.6472,0.6013,0.6288,7.13
3,8325,0.04,0.008,0.75,0.18,0.0001,0.5,250,False,0.7174,0.5857,0.6647,5.71
3,8326,0.04,0.008,0.75,0.18,0.0001,0.5,250,True,0.6138,0.5570,0.5911,5.14
3,8327,0.04,0.008,0.75,0.18,0.0001,0.55,250,False,0.6683,0.5912,0.6374,7.14
3,8328,0.04,0.008,0.75,0.18,0.0001,0.55,250,True,0.5872,0.5371,0.5672,7.13
3,8329,0.04,0.008,0.75,0.18,0.0001,0.6,250,False,0.6402,0.5676,0.6112,7.13
3,8330,0.04,0.008,0.75,0.18,0.0001,0.6,250,True,0.6066,0.5592,0.5876,6.85
3,8331,0.04,0.008,0.75,0.18,0.00011,0.4,250,False,0.6497,0.6052,0.6319,7.13
3,8332,0.04,0.008,0.75,0.18,0.00011,0.4,250,True,0.6353,0.5792,0.6128,7.13
3,8333,0.04,0.008,0.75,0.18,0.00011,0.45,250,False,0.5687,0.5668,0.5679,7.13
3,8334,0.04,0.008,0.75,0.18,0.00011,0.45,250,True,0.5896,0.5102,0.5578,6.85
3,8335,0.04,0.008,0.75,0.18,0.00011,0.5,250,False,0.6710,0.6127,0.6477,7.13
3,8336,0.04,0.008,0.75,0.18,0.00011,0.5,250,True,0.6765,0.6117,0.6506,7.13
3,8337,0.04,0.008,0.75,0.18,0.00011,0.55,250,False,0.6023,0.5625,0.5864,7.13
3,8338,0.04,0.008,0.75,0.18,0.00011,0.55,250,True,0.6590,0.5511,0.6159,7.13
3,8339,0.04,0.008,0.75,0.18,0.00011,0.6,250,False,0.4956,0.5348,0.5113,7.13
3,8340,0.04,0.008,0.75,0.18,0.00011,0.6,250,True,0.5820,0.5043,0.5509,7.13
3,8341,0.04,0.008,0.75,0.18,0.00012,0.4,250,False,0.6352,0.5607,0.6054,7.13
3,8342,0.04,0.008,0.75,0.18,0.00012,0.4,250,True,0.5227,0.5035,0.5150,6.29
3,8343,0.04,0.008,0.75,0.18,0.00012,0.45,250,False,0.4879,0.5283,0.5040,7.13
3,8344,0.04,0.008,0.75,0.18,0.00012,0.45,250,True,0.6341,0.5604,0.6046,6.86
3,8345,0.04,0.008,0.75,0.18,0.00012,0.5,250,False,0.4442,0.4715,0.4551,5.14
3,8346,0.04,0.008,0.75,0.18,0.00012,0.5,250,True,0.6783,0.5839,0.6406,5.71
3,8347,0.04,0.008,0.75,0.18,0.00012,0.55,250,False,0.6089,0.5651,0.5914,7.13
3,8348,0.04,0.008,0.75,0.18,0.00012,0.55,250,True,0.7345,0.6493,0.7004,6.29
3,8349,0.04,0.008,0.75,0.18,0.00012,0.6,250,False,0.6708,0.5730,0.6317,6.86
3,8350,0.04,0.008,0.75,0.18,0.00012,0.6,250,True,0.6035,0.5556,0.5844,7.13
3,8351,0.04,0.008,0.75,0.2,8e-05,0.4,250,False,0.5683,0.5258,0.5513,6.85
3,8352,0.04,0.008,0.75,0.2,8e-05,0.4,250,True,0.6496,0.5649,0.6157,7.13
3,8353,0.04,0.008,0.75,0.2,8e-05,0.45,250,False,0.5655,0.5419,0.5561,7.14
3,8354,0.04,0.008,0.75,0.2,8e-05,0.45,250,True,0.6281,0.5934,0.6142,7.13
3,8355,0.04,0.008,0.75,0.2,8e-05,0.5,250,False,0.7133,0.6169,0.6747,5.72
3,8356,0.04,0.008,0.75,0.2,8e-05,0.5,250,True,0.5818,0.5373,0.5640,7.13
3,8357,0.04,0.008,0.75,0.2,8e-05,0.55,250,False,0.5792,0.5476,0.5666,7.13
3,8358,0.04,0.008,0.75,0.2,8e-05,0.55,250,True,0.5220,0.5112,0.5177,6.29
3,8359,0.04,0.008,0.75,0.2,8e-05,0.6,250,False,0.6484,0.5613,0.6136,7.13
3,8360,0.04,0.008,0.75,0.2,8e-05,0.6,250,True,0.6570,0.5591,0.6178,6.85
3,8361,0.04,0.008,0.75,0.2,9e-05,0.4,250,False,0.6380,0.5832,0.6161,7.13
3,8362,0.04,0.008,0.75,0.2,9e-05,0.4,250,True,0.6124,0.5973,0.6063,6.28
3,8363,0.04,0.008,0.75,0.2,9e-05,0.45,250,False,0.6346,0.5657,0.6070,7.13
3,8364,0.04,0.008,0.75,0.2,9e-05,0.45,250,True,0.6062,0.5134,0.5691,6.29
3,8365,0.04,0.008,0.75,0.2,9e-05,0.5,250,False,0.6546,0.5796,0.6246,7.13
3,8366,0.04,0.008,0.75,0.2,9e-05,0.5,250,True,0.6586,0.6226,0.6442,7.13
3,8367,0.04,0.008,0.75,0.2,9e-05,0.55,250,False,0.6134,0.5519,0.5888,6.29
3,8368,0.04,0.008,0.75,0.2,9e-05,0.55,250,True,0.6233,0.5868,0.6087,7.13
3,8369,0.04,0.008,0.75,0.2,9e-05,0.6,250,False,0.6089,0.5571,0.5882,7.13
3,8370,0.04,0.008,0.75,0.2,9e-05,0.6,250,True,0.6661,0.5464,0.6183,6.29
3,8371,0.04,0.008,0.75,0.2,0.0001,0.4,250,False,0.6834,0.5757,0.6404,7.13
3,8372,0.04,0.008,0.75,0.2,0.0001,0.4,250,True,0.6114,0.5734,0.5962,6.86
3,8373,0.04,0.008,0.75,0.2,0.0001,0.45,250,False,0.4629,0.4975,0.4768,7.13
3,8374,0.04,0.008,0.75,0.2,0.0001,0.45,250,True,0.4573,0.4427,0.4515,7.13
3,8375,0.04,0.008,0.75,0.2,0.0001,0.5,250,False,0.5628,0.5426,0.5547,7.13
3,8376,0.04,0.008,0.75,0.2,0.0001,0.5,250,True,0.6174,0.5059,0.5728,6.29
3,8377,0.04,0.008,0.75,0.2,0.0001,0.55,250,False,0.6237,0.5556,0.5965,6.86
3,8378,0.04,0.008,0.75,0.2,0.0001,0.55,250,True,0.7502,0.6821,0.7229,5.14
3,8379,0.04,0.008,0.75,0.2,0.0001,0.6,250,False,0.6273,0.5633,0.6017,5.71
3,8380,0.04,0.008,0.75,0.2,0.0001,0.6,250,True,0.6698,0.5774,0.6329,7.13
3,8381,0.04,0.008,0.75,0.2,0.00011,0.4,250,False,0.5063,0.5277,0.5149,5.72
3,8382,0.04,0.008,0.75,0.2,0.00011,0.4,250,True,0.5752,0.5326,0.5582,6.29
3,8383,0.04,0.008,0.75,0.2,0.00011,0.45,250,False,0.6518,0.5983,0.6304,7.13
3,8384,0.04,0.008,0.75,0.2,0.00011,0.45,250,True,0.6448,0.5672,0.6138,7.13
3,8385,0.04,0.008,0.75,0.2,0.00011,0.5,250,False,0.6042,0.5698,0.5905,7.13
3,8386,0.04,0.008,0.75,0.2,0.00011,0.5,250,True,0.4227,0.4944,0.4514,6.85
3,8387,0.04,0.008,0.75,0.2,0.00011,0.55,250,False,0.5648,0.5106,0.5431,7.13
3,8388,0.04,0.008,0.75,0.2,0.00011,0.55,250,True,0.4173,0.5452,0.4685,7.14
3,8389,0.04,0.008,0.75,0.2,0.00011,0.6,250,False,0.3724,0.4806,0.4157,7.13
3,8390,0.04,0.008,0.75,0.2,0.00011,0.6,250,True,0.5808,0.5049,0.5504,6.28
3,8391,0.04,0.008,0.75,0.2,0.00012,0.4,250,False,0.5137,0.4743,0.4980,5.71
3,8392,0.04,0.008,0.75,0.2,0.00012,0.4,250,True,0.6715,0.6048,0.6448,5.71
3,8393,0.04,0.008,0.75,0.2,0.00012,0.45,250,False,0.5469,0.5131,0.5334,7.13
3,8394,0.04,0.008,0.75,0.2,0.00012,0.45,250,True,0.5061,0.4906,0.4999,5.14
3,8395,0.04,0.008,0.75,0.2,0.00012,0.5,250,False,0.7134,0.6335,0.6814,5.71
3,8396,0.04,0.008,0.75,0.2,0.00012,0.5,250,True,0.6124,0.5563,0.5900,7.13
3,8397,0.04,0.008,0.75,0.2,0.00012,0.55,250,False,0.4535,0.5301,0.4841,7.13
3,8398,0.04,0.008,0.75,0.2,0.00012,0.55,250,True,0.3371,0.4795,0.3941,7.13
3,8399,0.04,0.008,0.75,0.2,0.00012,0.6,250,False,0.6517,0.5909,0.6273,7.13
3,8400,0.04,0.008,0.75,0.2,0.00012,0.6,250,True,0.3741,0.4940,0.4221,6.28
3,8401,0.04,0.008,0.8,0.08,8e-05,0.4,250,False,0.6225,0.5741,0.6031,7.13
3,8402,0.04,0.008,0.8,0.08,8e-05,0.4,250,True,0.5874,0.5872,0.5873,6.86
3,8403,0.04,0.008,0.8,0.08,8e-05,0.45,250,False,0.6204,0.5644,0.5980,7.13
3,8404,0.04,0.008,0.8,0.08,8e-05,0.45,250,True,0.6294,0.5501,0.5977,6.28
3,8405,0.04,0.008,0.8,0.08,8e-05,0.5,250,False,0.6331,0.5543,0.6016,7.13
3,8406,0.04,0.008,0.8,0.08,8e-05,0.5,250,True,0.7348,0.6149,0.6868,6.29
3,8407,0.04,0.008,0.8,0.08,8e-05,0.55,250,False,0.4966,0.4983,0.4973,6.29
3,8408,0.04,0.008,0.8,0.08,8e-05,0.55,250,True,0.6403,0.5918,0.6209,7.13
3,8409,0.04,0.008,0.8,0.08,8e-05,0.6,250,False,0.5704,0.5115,0.5469,7.13
3,8410,0.04,0.008,0.8,0.08,8e-05,0.6,250,True,0.6072,0.5544,0.5861,7.13
3,8411,0.04,0.008,0.8,0.08,9e-05,0.4,250,False,0.6058,0.6003,0.6036,7.13
3,8412,0.04,0.008,0.8,0.08,9e-05,0.4,250,True,0.6794,0.5646,0.6335,5.14
3,8413,0.04,0.008,0.8,0.08,9e-05,0.45,250,False,0.5831,0.5873,0.5848,6.86
3,8414,0.04,0.008,0.8,0.08,9e-05,0.45,250,True,0.5554,0.4858,0.5275,6.28
3,8415,0.04,0.008,0.8,0.08,9e-05,0.5,250,False,0.6657,0.6016,0.6401,6.86
3,8416,0.04,0.008,0.8,0.08,9e-05,0.5,250,True,0.6204,0.5650,0.5982,6.86
3,8417,0.04,0.008,0.8,0.08,9e-05,0.55,250,False,0.6134,0.5593,0.5918,6.29
3,8418,0.04,0.008,0.8,0.08,9e-05,0.55,250,True,0.6259,0.5123,0.5804,5.14
3,8419,0.04,0.008,0.8,0.08,9e-05,0.6,250,False,0.5989,0.5536,0.5808,7.14
3,8420,0.04,0.008,0.8,0.08,9e-05,0.6,250,True,0.6080,0.5423,0.5817,7.13
3,8421,0.04,0.008,0.8,0.08,0.0001,0.4,250,False,0.5490,0.5202,0.5375,6.28
3,8422,0.04,0.008,0.8,0.08,0.0001,0.4,250,True,0.6178,0.6013,0.6112,7.13
3,8423,0.04,0.008,0.8,0.08,0.0001,0.45,250,False,0.6548,0.6059,0.6352,6.29
3,8424,0.04,0.008,0.8,0.08,0.0001,0.45,250,True,0.6229,0.5944,0.6115,6.86
3,8425,0.04,0.008,0.8,0.08,0.0001,0.5,250,False,0.6125,0.5714,0.5961,6.85
3,8426,0.04,0.008,0.8,0.08,0.0001,0.5,250,True,0.5871,0.6108,0.5966,7.13
3,8427,0.04,0.008,0.8,0.08,0.0001,0.55,250,False,0.6389,0.5873,0.6183,6.29
3,8428,0.04,0.008,0.8,0.08,0.0001,0.55,250,True,0.6541,0.6036,0.6339,5.72
3,8429,0.04,0.008,0.8,0.08,0.0001,0.6,250,False,0.3787,0.4768,0.4179,4.58
3,8430,0.04,0.008,0.8,0.08,0.0001,0.6,250,True,0.6273,0.6067,0.6190,5.71
3,8431,0.04,0.008,0.8,0.08,0.00011,0.4,250,False,0.6188,0.5818,0.6040,5.72
3,8432,0.04,0.008,0.8,0.08,0.00011,0.4,250,True,0.6378,0.6243,0.6324,7.13
3,8433,0.04,0.008,0.8,0.08,0.00011,0.45,250,False,0.6059,0.6152,0.6096,7.13
3,8434,0.04,0.008,0.8,0.08,0.00011,0.45,250,True,0.5803,0.5714,0.5768,5.72
3,8435,0.04,0.008,0.8,0.08,0.00011,0.5,250,False,0.5661,0.4945,0.5375,6.29
3,8436,0.04,0.008,0.8,0.08,0.00011,0.5,250,True,0.4235,0.4156,0.4203,4.57
3,8437,0.04,0.008,0.8,0.08,0.00011,0.55,250,False,0.6133,0.5795,0.5998,7.13
3,8438,0.04,0.008,0.8,0.08,0.00011,0.55,250,True,0.6170,0.5895,0.6060,6.86
3,8439,0.04,0.008,0.8,0.08,0.00011,0.6,250,False,0.6114,0.5443,0.5845,6.85
3,8440,0.04,0.008,0.8,0.08,0.00011,0.6,250,True,0.4506,0.4910,0.4667,6.86
3,8441,0.04,0.008,0.8,0.08,0.00012,0.4,250,False,0.4860,0.5159,0.4980,7.14
3,8442,0.04,0.008,0.8,0.08,0.00012,0.4,250,True,0.5754,0.4934,0.5426,7.13
3,8443,0.04,0.008,0.8,0.08,0.00012,0.45,250,False,0.6818,0.6085,0.6525,6.28
3,8444,0.04,0.008,0.8,0.08,0.00012,0.45,250,True,0.7024,0.5768,0.6522,6.28
3,8445,0.04,0.008,0.8,0.08,0.00012,0.5,250,False,0.6378,0.5819,0.6154,7.14
3,8446,0.04,0.008,0.8,0.08,0.00012,0.5,250,True,0.5430,0.5455,0.5440,7.13
3,8447,0.04,0.008,0.8,0.08,0.00012,0.55,250,False,0.5813,0.5881,0.5840,6.29
3,8448,0.04,0.008,0.8,0.08,0.00012,0.55,250,True,0.6308,0.5945,0.6163,6.28
3,8449,0.04,0.008,0.8,0.08,0.00012,0.6,250,False,0.5532,0.5444,0.5496,7.13
3,8450,0.04,0.008,0.8,0.08,0.00012,0.6,250,True,0.6541,0.6105,0.6367,7.13
3,8451,0.04,0.008,0.8,0.1,8e-05,0.4,250,False,0.6361,0.5998,0.6216,7.13
3,8452,0.04,0.008,0.8,0.1,8e-05,0.4,250,True,0.6095,0.5927,0.6028,7.13
3,8453,0.04,0.008,0.8,0.1,8e-05,0.45,250,False,0.5356,0.5507,0.5416,7.14
3,8454,0.04,0.008,0.8,0.1,8e-05,0.45,250,True,0.6623,0.6506,0.6576,6.29
3,8455,0.04,0.008,0.8,0.1,8e-05,0.5,250,False,0.6235,0.5574,0.5971,5.72
3,8456,0.04,0.008,0.8,0.1,8e-05,0.5,250,True,0.6591,0.6082,0.6387,7.13
3,8457,0.04,0.008,0.8,0.1,8e-05,0.55,250,False,0.6350,0.5603,0.6051,4.57
3,8458,0.04,0.008,0.8,0.1,8e-05,0.55,250,True,0.5711,0.5216,0.5513,7.13
3,8459,0.04,0.008,0.8,0.1,8e-05,0.6,250,False,0.7119,0.6043,0.6688,7.13
3,8460,0.04,0.008,0.8,0.1,8e-05,0.6,250,True,0.5719,0.4938,0.5407,6.29
3,8461,0.04,0.008,0.8,0.1,9e-05,0.4,250,False,0.4539,0.5382,0.4876,7.13
3,8462,0.04,0.008,0.8,0.1,9e-05,0.4,250,True,0.6354,0.5968,0.6200,5.72
3,8463,0.04,0.008,0.8,0.1,9e-05,0.45,250,False,0.5853,0.5642,0.5769,6.29
3,8464,0.04,0.008,0.8,0.1,9e-05,0.45,250,True,0.6305,0.6219,0.6271,6.29
3,8465,0.04,0.008,0.8,0.1,9e-05,0.5,250,False,0.4547,0.4862,0.4673,5.14
3,8466,0.04,0.008,0.8,0.1,9e-05,0.5,250,True,0.4246,0.5187,0.4622,7.14
3,8467,0.04,0.008,0.8,0.1,9e-05,0.55,250,False,0.3840,0.5145,0.4362,5.71
3,8468,0.04,0.008,0.8,0.1,9e-05,0.55,250,True,0.4107,0.5327,0.4595,7.13
3,8469,0.04,0.008,0.8,0.1,9e-05,0.6,250,False,0.6219,0.5857,0.6075,7.14
3,8470,0.04,0.008,0.8,0.1,9e-05,0.6,250,True,0.5812,0.5566,0.5713,7.13
3,8471,0.04,0.008,0.8,0.1,0.0001,0.4,250,False,0.6145,0.5704,0.5968,7.14
3,8472,0.04,0.008,0.8,0.1,0.0001,0.4,250,True,0.5675,0.5554,0.5627,6.86
3,8473,0.04,0.008,0.8,0.1,0.0001,0.45,250,False,0.5931,0.5477,0.5750,7.13
3,8474,0.04,0.008,0.8,0.1,0.0001,0.45,250,True,0.6485,0.6037,0.6306,7.13
3,8475,0.04,0.008,0.8,0.1,0.0001,0.5,250,False,0.6533,0.6004,0.6322,7.14
3,8476,0.04,0.008,0.8,0.1,0.0001,0.5,250,True,0.6354,0.6121,0.6261,5.15
3,8477,0.04,0.008,0.8,0.1,0.0001,0.55,250,False,0.6959,0.6000,0.6576,7.14
3,8478,0.04,0.008,0.8,0.1,0.0001,0.55,250,True,0.5842,0.5459,0.5689,6.29
3,8479,0.04,0.008,0.8,0.1,0.0001,0.6,250,False,0.6225,0.5460,0.5919,7.13
3,8480,0.04,0.008,0.8,0.1,0.0001,0.6,250,True,0.6375,0.6196,0.6303,7.14
3,8481,0.04,0.008,0.8,0.1,0.00011,0.4,250,False,0.6376,0.5858,0.6169,7.14
3,8482,0.04,0.008,0.8,0.1,0.00011,0.4,250,True,0.6314,0.5887,0.6143,7.13
3,8483,0.04,0.008,0.8,0.1,0.00011,0.45,250,False,0.5836,0.5613,0.5747,7.13
3,8484,0.04,0.008,0.8,0.1,0.00011,0.45,250,True,0.5454,0.4921,0.5241,7.14
3,8485,0.04,0.008,0.8,0.1,0.00011,0.5,250,False,0.5957,0.5204,0.5656,7.13
3,8486,0.04,0.008,0.8,0.1,0.00011,0.5,250,True,0.6450,0.6055,0.6292,5.71
3,8487,0.04,0.008,0.8,0.1,0.00011,0.55,250,False,0.6356,0.6051,0.6234,7.13
3,8488,0.04,0.008,0.8,0.1,0.00011,0.55,250,True,0.6246,0.5820,0.6075,7.13
3,8489,0.04,0.008,0.8,0.1,0.00011,0.6,250,False,0.5675,0.5935,0.5779,5.72
3,8490,0.04,0.008,0.8,0.1,0.00011,0.6,250,True,0.5783,0.5640,0.5726,6.86
3,8491,0.04,0.008,0.8,0.1,0.00012,0.4,250,False,0.6377,0.5676,0.6096,6.29
3,8492,0.04,0.008,0.8,0.1,0.00012,0.4,250,True,0.6170,0.5390,0.5858,7.14
3,8493,0.04,0.008,0.8,0.1,0.00012,0.45,250,False,0.5603,0.5085,0.5396,7.13
3,8494,0.04,0.008,0.8,0.1,0.00012,0.45,250,True,0.5820,0.5191,0.5568,7.14
3,8495,0.04,0.008,0.8,0.1,0.00012,0.5,250,False,0.5687,0.5427,0.5583,7.13
3,8496,0.04,0.008,0.8,0.1,0.00012,0.5,250,True,0.6119,0.5276,0.5782,7.13
3,8497,0.04,0.008,0.8,0.1,0.00012,0.55,250,False,0.5901,0.5873,0.5890,5.71
3,8498,0.04,0.008,0.8,0.1,0.00012,0.55,250,True,0.6663,0.5847,0.6337,6.86
3,8499,0.04,0.008,0.8,0.1,0.00012,0.6,250,False,0.5937,0.5027,0.5573,7.13
3,8500,0.04,0.008,0.8,0.1,0.00012,0.6,250,True,0.5948,0.5639,0.5825,7.13
3,8501,0.04,0.008,0.8,0.12,8e-05,0.4,250,False,0.5727,0.5514,0.5642,6.86
3,8502,0.04,0.008,0.8,0.12,8e-05,0.4,250,True,0.7271,0.6218,0.6850,7.13
3,8503,0.04,0.008,0.8,0.12,8e-05,0.45,250,False,0.5950,0.5779,0.5881,6.86
3,8504,0.04,0.008,0.8,0.12,8e-05,0.45,250,True,0.6249,0.5754,0.6051,7.13
3,8505,0.04,0.008,0.8,0.12,8e-05,0.5,250,False,0.7262,0.6417,0.6924,6.29
3,8506,0.04,0.008,0.8,0.12,8e-05,0.5,250,True,0.5004,0.5510,0.5206,7.13
3,8507,0.04,0.008,0.8,0.12,8e-05,0.55,250,False,0.6144,0.5885,0.6040,7.13
3,8508,0.04,0.008,0.8,0.12,8e-05,0.55,250,True,0.5892,0.5351,0.5675,7.13
3,8509,0.04,0.008,0.8,0.12,8e-05,0.6,250,False,0.6476,0.5947,0.6264,6.86
3,8510,0.04,0.008,0.8,0.12,8e-05,0.6,250,True,0.6309,0.4990,0.5782,7.14
3,8511,0.04,0.008,0.8,0.12,9e-05,0.4,250,False,0.6694,0.6157,0.6479,6.29
3,8512,0.04,0.008,0.8,0.12,9e-05,0.4,250,True,0.5791,0.5108,0.5518,7.13
3,8513,0.04,0.008,0.8,0.12,9e-05,0.45,250,False,0.6182,0.5644,0.5967,6.86
3,8514,0.04,0.008,0.8,0.12,9e-05,0.45,250,True,0.5589,0.5144,0.5411,7.13
3,8515,0.04,0.008,0.8,0.12,9e-05,0.5,250,False,0.5812,0.4893,0.5445,6.86
3,8516,0.04,0.008,0.8,0.12,9e-05,0.5,250,True,0.6249,0.5724,0.6039,7.13
3,8517,0.04,0.008,0.8,0.12,9e-05,0.55,250,False,0.6630,0.5835,0.6312,7.13
3,8518,0.04,0.008,0.8,0.12,9e-05,0.55,250,True,0.5578,0.4734,0.5241,5.72
3,8519,0.04,0.008,0.8,0.12,9e-05,0.6,250,False,0.6504,0.5616,0.6149,7.13
3,8520,0.04,0.008,0.8,0.12,9e-05,0.6,250,True,0.7245,0.6302,0.6867,6.29
3,8521,0.04,0.008,0.8,0.12,0.0001,0.4,250,False,0.6472,0.5514,0.6089,7.13
3,8522,0.04,0.008,0.8,0.12,0.0001,0.4,250,True,0.6288,0.6278,0.6284,7.13
3,8523,0.04,0.008,0.8,0.12,0.0001,0.45,250,False,0.5948,0.5497,0.5767,6.29
3,8524,0.04,0.008,0.8,0.12,0.0001,0.45,250,True,0.5900,0.5083,0.5573,6.29
3,8525,0.04,0.008,0.8,0.12,0.0001,0.5,250,False,0.6378,0.5415,0.5993,7.13
3,8526,0.04,0.008,0.8,0.12,0.0001,0.5,250,True,0.4160,0.4540,0.4312,5.15
3,8527,0.04,0.008,0.8,0.12,0.0001,0.55,250,False,0.6777,0.6276,0.6577,5.71
3,8528,0.04,0.008,0.8,0.12,0.0001,0.55,250,True,0.7051,0.6031,0.6643,6.28
3,8529,0.04,0.008,0.8,0.12,0.0001,0.6,250,False,0.5831,0.5548,0.5718,6.29
3,8530,0.04,0.008,0.8,0.12,0.0001,0.6,250,True,0.6386,0.5283,0.5945,5.71
3,8531,0.04,0.008,0.8,0.12,0.00011,0.4,250,False,0.6028,0.5909,0.5980,5.14
3,8532,0.04,0.008,0.8,0.12,0.00011,0.4,250,True,0.6504,0.6537,0.6517,6.29
3,8533,0.04,0.008,0.8,0.12,0.00011,0.45,250,False,0.6227,0.5572,0.5965,7.13
3,8534,0.04,0.008,0.8,0.12,0.00011,0.45,250,True,0.4986,0.5424,0.5161,7.13
3,8535,0.04,0.008,0.8,0.12,0.00011,0.5,250,False,0.5776,0.5370,0.5614,7.13
3,8536,0.04,0.008,0.8,0.12,0.00011,0.5,250,True,0.6126,0.5156,0.5738,6.29
3,8537,0.04,0.008,0.8,0.12,0.00011,0.55,250,False,0.6954,0.6399,0.6732,6.28
3,8538,0.04,0.008,0.8,0.12,0.00011,0.55,250,True,0.5778,0.5527,0.5677,5.71
3,8539,0.04,0.008,0.8,0.12,0.00011,0.6,250,False,0.6379,0.5846,0.6166,7.13
3,8540,0.04,0.008,0.8,0.12,0.00011,0.6,250,True,0.5834,0.5301,0.5621,7.13
3,8541,0.04,0.008,0.8,0.12,0.00012,0.4,250,False,0.4892,0.5401,0.5096,7.13
3,8542,0.04,0.008,0.8,0.12,0.00012,0.4,250,True,0.6417,0.6120,0.6298,7.14
3,8543,0.04,0.008,0.8,0.12,0.00012,0.45,250,False,0.5956,0.5443,0.5751,6.86
3,8544,0.04,0.008,0.8,0.12,0.00012,0.45,250,True,0.6186,0.5772,0.6020,6.85
3,8545,0.04,0.008,0.8,0.12,0.00012,0.5,250,False,0.6441,0.6425,0.6435,7.13
3,8546,0.04,0.008,0.8,0.12,0.00012,0.5,250,True,0.6181,0.5605,0.5950,6.29
3,8547,0.04,0.008,0.8,0.12,0.00012,0.55,250,False,0.6811,0.5890,0.6443,6.28
3,8548,0.04,0.008,0.8,0.12,0.00012,0.55,250,True,0.4573,0.4176,0.4414,4.57
3,8549,0.04,0.008,0.8,0.12,0.00012,0.6,250,False,0.6143,0.5434,0.5860,7.13
3,8550,0.04,0.008,0.8,0.12,0.00012,0.6,250,True,0.6293,0.5479,0.5967,7.13
3,8551,0.04,0.008,0.8,0.15,8e-05,0.4,250,False,0.5166,0.4752,0.5000,7.13
